period,location,stateDescription,sectorid,sectorDescription,fueltypeid,fuelTypeDescription
2024-05,AL,Alabama,97,All Industrial,OTH,other
2024-05,AL,Alabama,97,All Industrial,ORW,other renewables
2024-05,AL,Alabama,97,All Industrial,OOG,other gases
2024-05,AL,Alabama,95,Coal Consumption,NG,natural gas
2024-05,AL,Alabama,95,Coal Consumption,FOS,fossil fuels
2024-05,AL,Alabama,95,Coal Consumption,ALL,all fuels
2024-05,AL,Alabama,94,Independent Power Producers,WAS,renewable waste products
2024-05,AL,Alabama,94,Independent Power Producers,TSN,estimated total solar
2024-05,AL,Alabama,94,Independent Power Producers,TPV,estimated total solar photovoltaic
2024-05,AL,Alabama,94,Independent Power Producers,SUN,solar
2024-05,AL,Alabama,94,Independent Power Producers,SPV,solar photovoltaic
2024-05,AL,Alabama,94,Independent Power Producers,REN,renewable
2024-05,AL,Alabama,94,Independent Power Producers,PET,petroleum
2024-05,AL,Alabama,94,Independent Power Producers,PEL,petroleum liquids
2024-05,AL,Alabama,94,Independent Power Producers,OTH,other
2024-05,AL,Alabama,94,Independent Power Producers,NGO,natural gas & other gases
2024-05,AL,Alabama,94,Independent Power Producers,NG,natural gas
2024-05,AL,Alabama,94,Independent Power Producers,MLG,municiapl landfill gas
2024-05,AL,Alabama,94,Independent Power Producers,LFG,landfill gas
2024-05,AK,Alaska,6,Industrial Non-CHP,OB2,biomass
2024-05,AK,Alaska,6,Industrial Non-CHP,FOS,fossil fuels
2024-05,AK,Alaska,6,Industrial Non-CHP,DFO,distillate fuel oil
2024-05,AK,Alaska,6,Industrial Non-CHP,BIO,biomass
2024-05,AK,Alaska,6,Industrial Non-CHP,AOR,all renewables
2024-05,AK,Alaska,6,Industrial Non-CHP,ALL,all fuels
2024-05,AK,Alaska,5,Commercial CHP,WWW,wood and wood wastes
2024-05,AK,Alaska,5,Commercial CHP,WOO,waste oil and other oils
2024-05,AK,Alaska,5,Commercial CHP,SUB,subbituminous coal
2024-05,AK,Alaska,5,Commercial CHP,REN,renewable
2024-05,AK,Alaska,5,Commercial CHP,PET,petroleum
2024-05,AK,Alaska,5,Commercial CHP,PEL,petroleum liquids
2024-05,AK,Alaska,5,Commercial CHP,NGO,natural gas & other gases
2024-05,AK,Alaska,5,Commercial CHP,NG,natural gas
2024-05,AK,Alaska,5,Commercial CHP,FOS,fossil fuels
2024-05,AK,Alaska,5,Commercial CHP,DFO,distillate fuel oil
2024-05,AK,Alaska,5,Commercial CHP,COW,all coal products
2024-05,90,Pacific,98,Electric Power,OBW,biomass
2024-05,90,Pacific,98,Electric Power,OB2,biomass
2024-05,90,Pacific,98,Electric Power,NUC,nuclear
2024-05,90,Pacific,98,Electric Power,NGO,natural gas & other gases
2024-05,90,Pacific,98,Electric Power,NG,natural gas
2024-05,90,Pacific,98,Electric Power,MSB,biogenic municipal solid waste
2024-05,90,Pacific,98,Electric Power,MLG,municiapl landfill gas
2024-05,90,Pacific,98,Electric Power,LIG,lignite coal
2024-05,90,Pacific,98,Electric Power,LFG,landfill gas
2024-05,90,Pacific,98,Electric Power,HYC,conventional hydroelectric
2024-05,90,Pacific,98,Electric Power,HPS,hydro-electric pumped storage
2024-05,SAT,South Atlantic,97,All Industrial,OBW,biomass
2024-05,SAT,South Atlantic,97,All Industrial,OB2,biomass
2024-05,SAT,South Atlantic,97,All Industrial,NGO,natural gas & other gases
2024-05,SAT,South Atlantic,97,All Industrial,NG,natural gas
2024-05,SAT,South Atlantic,97,All Industrial,MLG,municiapl landfill gas
2024-05,ESC,East South Central,99,All Sectors,COW,all coal products
2024-05,ESC,East South Central,99,All Sectors,COL,"coal, excluding waste coal"
2024-05,ESC,East South Central,99,All Sectors,BIT,bituminous coal
2024-05,ESC,East South Central,99,All Sectors,BIS,bituminous coal and synthetic coal
2024-05,ESC,East South Central,99,All Sectors,BIO,biomass
2024-05,ESC,East South Central,99,All Sectors,AOR,all renewables
2024-05,ESC,East South Central,99,All Sectors,ALL,all fuels
2024-05,ESC,East South Central,98,Electric Power,WWW,wood and wood wastes
2024-05,ESC,East South Central,98,Electric Power,WOO,waste oil and other oils
2024-05,ESC,East South Central,98,Electric Power,WOC,waste coal
2024-05,ESC,East South Central,98,Electric Power,WNT,onshore wind turbine
2024-05,ESC,East South Central,98,Electric Power,WND,wind
2024-05,ESC,East South Central,98,Electric Power,WAS,renewable waste products
2024-05,ESC,East South Central,98,Electric Power,SUN,solar
2024-05,ESC,East South Central,98,Electric Power,SUB,subbituminous coal
2024-05,PCN,Pacific Noncontiguous,99,All Sectors,COW,all coal products
2024-05,PCN,Pacific Noncontiguous,99,All Sectors,COL,"coal, excluding waste coal"
2024-05,PCN,Pacific Noncontiguous,99,All Sectors,BIO,biomass
2024-05,PCN,Pacific Noncontiguous,99,All Sectors,AOR,all renewables
2024-05,PCN,Pacific Noncontiguous,99,All Sectors,ALL,all fuels
2024-05,PCN,Pacific Noncontiguous,98,Electric Power,WWW,wood and wood wastes
2024-05,PCN,Pacific Noncontiguous,98,Electric Power,WOO,waste oil and other oils
2024-05,PCN,Pacific Noncontiguous,98,Electric Power,WOC,waste coal
2024-05,PCN,Pacific Noncontiguous,98,Electric Power,WNT,onshore wind turbine
2024-05,PCN,Pacific Noncontiguous,98,Electric Power,WND,wind
2024-05,PCN,Pacific Noncontiguous,98,Electric Power,WAS,renewable waste products
2024-05,PCN,Pacific Noncontiguous,98,Electric Power,SUN,solar
2024-05,PCN,Pacific Noncontiguous,98,Electric Power,SUB,subbituminous coal
2024-05,PCN,Pacific Noncontiguous,98,Electric Power,SPV,solar photovoltaic
2024-05,PCN,Pacific Noncontiguous,98,Electric Power,RFO,residual fuel oil
2024-05,SAT,South Atlantic,94,Independent Power Producers,PC,petroleum coke
2024-05,SAT,South Atlantic,94,Independent Power Producers,OTH,other
2024-05,SAT,South Atlantic,94,Independent Power Producers,ORW,other renewables
2024-05,SAT,South Atlantic,94,Independent Power Producers,OBW,biomass
2024-05,SAT,South Atlantic,94,Independent Power Producers,OB2,biomass
2024-05,SAT,South Atlantic,94,Independent Power Producers,NUC,nuclear
2024-05,SAT,South Atlantic,94,Independent Power Producers,NGO,natural gas & other gases
2024-05,SAT,South Atlantic,94,Independent Power Producers,NG,natural gas
2024-05,SAT,South Atlantic,94,Independent Power Producers,MSB,biogenic municipal solid waste
2024-05,SAT,South Atlantic,94,Independent Power Producers,MLG,municiapl landfill gas
2024-05,SAT,South Atlantic,94,Independent Power Producers,LFG,landfill gas
2024-05,SAT,South Atlantic,94,Independent Power Producers,HYC,conventional hydroelectric
2024-05,SAT,South Atlantic,94,Independent Power Producers,FOS,fossil fuels
2024-05,SAT,South Atlantic,94,Independent Power Producers,DPV,estimated small scale solar photovoltaic
2024-05,WA,Washington,5,Commercial CHP,AOR,all renewables
2024-05,WA,Washington,5,Commercial CHP,ALL,all fuels
2024-05,WA,Washington,4,Commercial Non-CHP,PET,petroleum
2024-05,WA,Washington,4,Commercial Non-CHP,PEL,petroleum liquids
2024-05,WA,Washington,4,Commercial Non-CHP,NGO,natural gas & other gases
2024-05,WA,Washington,4,Commercial Non-CHP,NG,natural gas
2024-05,WA,Washington,4,Commercial Non-CHP,FOS,fossil fuels
2024-05,WA,Washington,4,Commercial Non-CHP,DFO,distillate fuel oil
2024-05,WA,Washington,4,Commercial Non-CHP,ALL,all fuels
2024-05,WA,Washington,2,IPP Non-CHP,WOC,waste coal
2024-05,WA,Washington,2,IPP Non-CHP,WNT,onshore wind turbine
2024-05,WA,Washington,2,IPP Non-CHP,WND,wind
2024-05,WA,Washington,2,IPP Non-CHP,WAS,renewable waste products
2024-05,WA,Washington,2,IPP Non-CHP,SUN,solar
2024-05,WA,Washington,2,IPP Non-CHP,SUB,subbituminous coal
2024-05,WA,Washington,2,IPP Non-CHP,SPV,solar photovoltaic
2024-05,WA,Washington,2,IPP Non-CHP,REN,renewable
2024-05,US,U.S. Total,94,Independent Power Producers,NUC,nuclear
2024-05,US,U.S. Total,94,Independent Power Producers,NGO,natural gas & other gases
2024-05,US,U.S. Total,94,Independent Power Producers,NG,natural gas
2024-05,US,U.S. Total,94,Independent Power Producers,MSB,biogenic municipal solid waste
2024-05,US,U.S. Total,94,Independent Power Producers,MLG,municiapl landfill gas
2024-05,US,U.S. Total,94,Independent Power Producers,LIG,lignite coal
2024-05,US,U.S. Total,94,Independent Power Producers,LFG,landfill gas
2024-05,US,U.S. Total,94,Independent Power Producers,HYC,conventional hydroelectric
2024-05,US,U.S. Total,94,Independent Power Producers,HPS,hydro-electric pumped storage
2024-05,US,U.S. Total,94,Independent Power Producers,GEO,geothermal
2024-05,US,U.S. Total,94,Independent Power Producers,FOS,fossil fuels
2024-05,US,U.S. Total,94,Independent Power Producers,DPV,estimated small scale solar photovoltaic
2024-05,US,U.S. Total,94,Independent Power Producers,DFO,distillate fuel oil
2024-05,US,U.S. Total,94,Independent Power Producers,COW,all coal products
2024-05,WY,Wyoming,1,Electric Utility,COL,"coal, excluding waste coal"
2024-05,WY,Wyoming,1,Electric Utility,AOR,all renewables
2024-05,WY,Wyoming,1,Electric Utility,ALL,all fuels
2024-05,WI,Wisconsin,99,All Sectors,WWW,wood and wood wastes
2024-05,WI,Wisconsin,99,All Sectors,WOO,waste oil and other oils
2024-05,WI,Wisconsin,99,All Sectors,WNT,onshore wind turbine
2024-05,WI,Wisconsin,99,All Sectors,WND,wind
2024-05,WI,Wisconsin,99,All Sectors,WAS,renewable waste products
2024-05,WI,Wisconsin,99,All Sectors,TSN,estimated total solar
2024-05,WI,Wisconsin,99,All Sectors,TPV,estimated total solar photovoltaic
2024-05,WI,Wisconsin,99,All Sectors,SUN,solar
2024-05,WI,Wisconsin,99,All Sectors,SUB,subbituminous coal
2024-05,WI,Wisconsin,99,All Sectors,SPV,solar photovoltaic
2024-05,WI,Wisconsin,99,All Sectors,RFO,residual fuel oil
2024-05,WI,Wisconsin,99,All Sectors,REN,renewable
2024-05,WI,Wisconsin,99,All Sectors,RC,refined coal
2024-05,ESC,East South Central,94,Independent Power Producers,TPV,estimated total solar photovoltaic
2024-05,ESC,East South Central,94,Independent Power Producers,SUN,solar
2024-05,ESC,East South Central,94,Independent Power Producers,SPV,solar photovoltaic
2024-05,ESC,East South Central,94,Independent Power Producers,REN,renewable
2024-05,ESC,East South Central,94,Independent Power Producers,PET,petroleum
2024-05,ESC,East South Central,94,Independent Power Producers,PEL,petroleum liquids
2024-05,ESC,East South Central,94,Independent Power Producers,OTH,other
2024-05,ESC,East South Central,94,Independent Power Producers,NGO,natural gas & other gases
2024-05,ESC,East South Central,94,Independent Power Producers,NG,natural gas
2024-05,ESC,East South Central,94,Independent Power Producers,MLG,municiapl landfill gas
2024-05,ESC,East South Central,94,Independent Power Producers,LIG,lignite coal
2024-05,ESC,East South Central,94,Independent Power Producers,LFG,landfill gas
2024-05,ESC,East South Central,94,Independent Power Producers,HYC,conventional hydroelectric
2024-05,ESC,East South Central,94,Independent Power Producers,FOS,fossil fuels
2024-05,90,Pacific,90,Electric Power Sector Non-CHP,WND,wind
2024-05,90,Pacific,90,Electric Power Sector Non-CHP,WAS,renewable waste products
2024-05,90,Pacific,90,Electric Power Sector Non-CHP,SUN,solar
2024-05,90,Pacific,90,Electric Power Sector Non-CHP,SUB,subbituminous coal
2024-05,90,Pacific,90,Electric Power Sector Non-CHP,STH,solar thermal
2024-05,90,Pacific,90,Electric Power Sector Non-CHP,SPV,solar photovoltaic
2024-05,90,Pacific,90,Electric Power Sector Non-CHP,RFO,residual fuel oil
2024-05,90,Pacific,90,Electric Power Sector Non-CHP,REN,renewable
2024-05,90,Pacific,90,Electric Power Sector Non-CHP,RC,refined coal
2024-05,90,Pacific,90,Electric Power Sector Non-CHP,PET,petroleum
2024-05,90,Pacific,90,Electric Power Sector Non-CHP,PEL,petroleum liquids
2024-05,90,Pacific,90,Electric Power Sector Non-CHP,PC,petroleum coke
2024-05,90,Pacific,90,Electric Power Sector Non-CHP,OTH,other
2024-05,90,Pacific,90,Electric Power Sector Non-CHP,ORW,other renewables
2024-05,90,Pacific,90,Electric Power Sector Non-CHP,OOG,other gases
2024-05,WA,Washington,99,All Sectors,WND,wind
2024-05,WA,Washington,99,All Sectors,WAS,renewable waste products
2024-05,WA,Washington,99,All Sectors,TSN,estimated total solar
2024-05,WA,Washington,99,All Sectors,TPV,estimated total solar photovoltaic
2024-05,WA,Washington,99,All Sectors,SUN,solar
2024-05,WA,Washington,99,All Sectors,SUB,subbituminous coal
2024-05,WA,Washington,99,All Sectors,SPV,solar photovoltaic
2024-05,WA,Washington,99,All Sectors,RFO,residual fuel oil
2024-05,WA,Washington,99,All Sectors,REN,renewable
2024-05,WA,Washington,99,All Sectors,RC,refined coal
2024-05,WA,Washington,99,All Sectors,PET,petroleum
2024-05,WA,Washington,99,All Sectors,PEL,petroleum liquids
2024-05,WA,Washington,99,All Sectors,NGO,natural gas & other gases
2024-05,WA,Washington,99,All Sectors,NG,natural gas
2024-05,WA,Washington,99,All Sectors,MSB,biogenic municipal solid waste
2024-05,WA,Washington,99,All Sectors,MLG,municiapl landfill gas
2024-05,WA,Washington,99,All Sectors,LFG,landfill gas
2024-05,WA,Washington,99,All Sectors,HYC,conventional hydroelectric
2024-05,WA,Washington,99,All Sectors,HPS,hydro-electric pumped storage
2024-05,WA,Washington,99,All Sectors,FOS,fossil fuels
2024-05,WA,Washington,99,All Sectors,DPV,estimated small scale solar photovoltaic
2024-05,WA,Washington,99,All Sectors,DFO,distillate fuel oil
2024-05,WA,Washington,99,All Sectors,COW,all coal products
2024-05,WA,Washington,99,All Sectors,COL,"coal, excluding waste coal"
2024-05,WA,Washington,99,All Sectors,BIT,bituminous coal
2024-05,WA,Washington,99,All Sectors,BIS,bituminous coal and synthetic coal
2024-05,WA,Washington,99,All Sectors,BIO,biomass
2024-05,WA,Washington,99,All Sectors,AOR,all renewables
2024-05,ESC,East South Central,5,Commercial CHP,FOS,fossil fuels
2024-05,ESC,East South Central,5,Commercial CHP,DFO,distillate fuel oil
2024-05,ESC,East South Central,5,Commercial CHP,COW,all coal products
2024-05,ESC,East South Central,5,Commercial CHP,COL,"coal, excluding waste coal"
2024-05,ESC,East South Central,5,Commercial CHP,BIT,bituminous coal
2024-05,ESC,East South Central,5,Commercial CHP,BIS,bituminous coal and synthetic coal
2024-05,ESC,East South Central,5,Commercial CHP,ALL,all fuels
2024-05,ESC,East South Central,4,Commercial Non-CHP,SUN,solar
2024-05,ESC,East South Central,4,Commercial Non-CHP,SPV,solar photovoltaic
2024-05,ESC,East South Central,4,Commercial Non-CHP,REN,renewable
2024-05,ESC,East South Central,4,Commercial Non-CHP,AOR,all renewables
2024-05,ESC,East South Central,4,Commercial Non-CHP,ALL,all fuels
2024-05,ESC,East South Central,3,IPP CHP,NGO,natural gas & other gases
2024-05,ESC,East South Central,3,IPP CHP,NG,natural gas
2024-05,ESC,East South Central,3,IPP CHP,FOS,fossil fuels
2024-05,SAT,South Atlantic,2,IPP Non-CHP,REN,renewable
2024-05,SAT,South Atlantic,2,IPP Non-CHP,RC,refined coal
2024-05,SAT,South Atlantic,2,IPP Non-CHP,PET,petroleum
2024-05,SAT,South Atlantic,2,IPP Non-CHP,PEL,petroleum liquids
2024-05,SAT,South Atlantic,2,IPP Non-CHP,PC,petroleum coke
2024-05,SAT,South Atlantic,2,IPP Non-CHP,OTH,other
2024-05,SAT,South Atlantic,2,IPP Non-CHP,ORW,other renewables
2024-05,SAT,South Atlantic,2,IPP Non-CHP,OBW,biomass
2024-05,SAT,South Atlantic,2,IPP Non-CHP,OB2,biomass
2024-05,SAT,South Atlantic,2,IPP Non-CHP,NUC,nuclear
2024-05,SAT,South Atlantic,2,IPP Non-CHP,NGO,natural gas & other gases
2024-05,SAT,South Atlantic,2,IPP Non-CHP,NG,natural gas
2024-05,SAT,South Atlantic,2,IPP Non-CHP,MSB,biogenic municipal solid waste
2024-05,SAT,South Atlantic,2,IPP Non-CHP,MLG,municiapl landfill gas
2024-05,SAT,South Atlantic,2,IPP Non-CHP,LFG,landfill gas
2024-05,SAT,South Atlantic,2,IPP Non-CHP,HYC,conventional hydroelectric
2024-05,WSC,West South Central,2,IPP Non-CHP,ALL,all fuels
2024-05,WSC,West South Central,1,Electric Utility,WWW,wood and wood wastes
2024-05,WSC,West South Central,1,Electric Utility,WOO,waste oil and other oils
2024-05,PR,Puerto Rico,4,Commercial Non-CHP,ALL,all fuels
2024-05,PR,Puerto Rico,3,IPP CHP,NGO,natural gas & other gases
2024-05,PR,Puerto Rico,3,IPP CHP,NG,natural gas
2024-05,PR,Puerto Rico,3,IPP CHP,FOS,fossil fuels
2024-05,PR,Puerto Rico,3,IPP CHP,ALL,all fuels
2024-05,PR,Puerto Rico,2,IPP Non-CHP,WNT,onshore wind turbine
2024-05,PR,Puerto Rico,2,IPP Non-CHP,WND,wind
2024-05,PR,Puerto Rico,2,IPP Non-CHP,SUN,solar
2024-05,PR,Puerto Rico,2,IPP Non-CHP,SPV,solar photovoltaic
2024-05,PR,Puerto Rico,2,IPP Non-CHP,REN,renewable
2024-05,PR,Puerto Rico,2,IPP Non-CHP,PET,petroleum
2024-05,PR,Puerto Rico,2,IPP Non-CHP,PEL,petroleum liquids
2024-05,PR,Puerto Rico,2,IPP Non-CHP,OTH,other
2024-05,PR,Puerto Rico,2,IPP Non-CHP,FOS,fossil fuels
2024-05,WI,Wisconsin,1,Electric Utility,BIO,biomass
2024-05,WI,Wisconsin,1,Electric Utility,AOR,all renewables
2024-05,WI,Wisconsin,1,Electric Utility,ALL,all fuels
2024-05,WV,West Virginia,99,All Sectors,WOO,waste oil and other oils
2024-05,WV,West Virginia,99,All Sectors,WOC,waste coal
2024-05,WV,West Virginia,99,All Sectors,WNT,onshore wind turbine
2024-05,WV,West Virginia,99,All Sectors,WND,wind
2024-05,WV,West Virginia,99,All Sectors,WAS,renewable waste products
2024-05,WV,West Virginia,99,All Sectors,TSN,estimated total solar
2024-05,WV,West Virginia,99,All Sectors,TPV,estimated total solar photovoltaic
2024-05,WV,West Virginia,99,All Sectors,SUN,solar
2024-05,WV,West Virginia,99,All Sectors,SUB,subbituminous coal
2024-05,WV,West Virginia,99,All Sectors,SPV,solar photovoltaic
2024-05,WV,West Virginia,99,All Sectors,REN,renewable
2024-05,WV,West Virginia,99,All Sectors,RC,refined coal
2024-05,WV,West Virginia,99,All Sectors,PET,petroleum
2024-05,ESC,East South Central,98,Electric Power,SPV,solar photovoltaic
2024-05,ESC,East South Central,98,Electric Power,RFO,residual fuel oil
2024-05,ESC,East South Central,98,Electric Power,REN,renewable
2024-05,ESC,East South Central,98,Electric Power,RC,refined coal
2024-05,ESC,East South Central,98,Electric Power,PET,petroleum
2024-05,ESC,East South Central,98,Electric Power,PEL,petroleum liquids
2024-05,ESC,East South Central,98,Electric Power,PC,petroleum coke
2024-05,ESC,East South Central,98,Electric Power,OTH,other
2024-05,ESC,East South Central,98,Electric Power,ORW,other renewables
2024-05,ESC,East South Central,98,Electric Power,OBW,biomass
2024-05,ESC,East South Central,98,Electric Power,OB2,biomass
2024-05,ESC,East South Central,98,Electric Power,NUC,nuclear
2024-05,ESC,East South Central,98,Electric Power,NGO,natural gas & other gases
2024-05,ESC,East South Central,98,Electric Power,NG,natural gas
2024-05,ESC,East South Central,98,Electric Power,MLG,municiapl landfill gas
2024-05,PCN,Pacific Noncontiguous,98,Electric Power,REN,renewable
2024-05,PCN,Pacific Noncontiguous,98,Electric Power,PET,petroleum
2024-05,PCN,Pacific Noncontiguous,98,Electric Power,PEL,petroleum liquids
2024-05,PCN,Pacific Noncontiguous,98,Electric Power,OTH,other
2024-05,PCN,Pacific Noncontiguous,98,Electric Power,ORW,other renewables
2024-05,PCN,Pacific Noncontiguous,98,Electric Power,OBW,biomass
2024-05,PCN,Pacific Noncontiguous,98,Electric Power,OB2,biomass
2024-05,SAT,South Atlantic,94,Independent Power Producers,DFO,distillate fuel oil
2024-05,SAT,South Atlantic,94,Independent Power Producers,COW,all coal products
2024-05,SAT,South Atlantic,94,Independent Power Producers,COL,"coal, excluding waste coal"
2024-05,SAT,South Atlantic,94,Independent Power Producers,BIT,bituminous coal
2024-05,SAT,South Atlantic,94,Independent Power Producers,BIS,bituminous coal and synthetic coal
2024-05,SAT,South Atlantic,94,Independent Power Producers,BIO,biomass
2024-05,SAT,South Atlantic,94,Independent Power Producers,AOR,all renewables
2024-05,SAT,South Atlantic,94,Independent Power Producers,ALL,all fuels
2024-05,SAT,South Atlantic,90,Electric Power Sector Non-CHP,WWW,wood and wood wastes
2024-05,SAT,South Atlantic,90,Electric Power Sector Non-CHP,WOO,waste oil and other oils
2024-05,SAT,South Atlantic,90,Electric Power Sector Non-CHP,WOC,waste coal
